"PVWatts Hourly PV Performance Data"
"Requested Location","1712 kimberly dr, sunnyvale, ca"
"Location","Lat, Lng: 37.33, -122.06"
"Latitude (DD)","37.33"
"Longitude (DD)","-122.06"
"Elevation (m)","88.400001525879"
"DC System Size (kW)","1"
"Module Type","Premium"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","18.4"
"Array Azimuth (deg)","90"
"System Losses (%)","0"
"DC to AC Size Ratio","1"
"Inverter Efficiency (%)","99"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (kW/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","29","13","826","97","19","2.1","0.11","423.495","30.488","396.995","390.048"
"10","29","14","769","86","19","2.3","0.11","253.569","25.38","212.406","206.407"
"10","29","15","646","70","18","2.4","0.11","74.699","19.734","51.754","46.582"
"10","29","16","343","42","16","2","0.11","33.135","16.913","29.257","24.201"
"10","29","17","0","0","14","1.5","0.11","0","14","0","0"
"10","29","18","0","0","13","1.7","0.11","0","13","0","0"
"10","29","19","0","0","12","1.6","0.11","0","12","0","0"
"10","29","20","0","0","11","1.2","0.11","0","11","0","0"
"10","29","21","0","0","10","0.9","0.11","0","10","0","0"
"10","29","22","0","0","10","1","0.11","0","10","0","0"
"10","29","23","0","0","10","1.4","0.11","0","10","0","0"
"10","30","0","0","0","10","1.4","0.11","0","10","0","0"
"10","30","1","0","0","10","1","0.11","0","10","0","0"
"10","30","2","0","0","10","0.9","0.11","0","10","0","0"
"10","30","3","0","0","10","0.9","0.11","0","10","0","0"
"10","30","4","0","0","9","0.9","0.11","0","9","0","0"
"10","30","5","0","0","9","1","0.11","0","9","0","0"
"10","30","6","0","0","9","1","0.11","0","9","0","0"
"10","30","7","414","56","11","1.1","0.11","266.186","20.044","259.62","253.379"
"10","30","8","658","84","13","1.2","0.11","481.298","29.116","477.715","470.352"
"10","30","9","779","97","16","1.4","0.11","611.668","35.499","591.392","583.445"
"10","30","10","821","110","18","1.6","0.11","661.393","38.116","629.555","621.411"
"10","30","11","847","112","19","1.7","0.11","643.378","38.129","610.086","602.043"
"10","30","12","846","110","19","2.2","0.11","559.788","34.025","537.832","530.161"
"10","30","13","867","87","20","2.6","0.11","427.185","30.537","399.696","392.734"
"10","30","14","808","78","20","2.5","0.11","252.364","26.094","208.559","202.581"
"10","30","15","690","63","19","2","0.11","71.933","20.796","48.946","43.788"
"10","30","16","405","37","16","1.3","0.11","28.524","16.914","24.909","19.876"
"10","30","17","0","0","14","1","0.11","0","14","0","0"
"10","30","18","0","0","12","1","0.11","0","12","0","0"
"10","30","19","0","0","12","1","0.11","0","12","0","0"
"10","30","20","0","0","11","1","0.11","0","11","0","0"
"10","30","21","0","0","11","1","0.11","0","11","0","0"
"10","30","22","0","0","11","1","0.11","0","11","0","0"
"10","30","23","0","0","11","1","0.11","0","11","0","0"
"10","31","0","0","0","11","1","0.11","0","11","0","0"
"10","31","1","0","0","10","1","0.11","0","10","0","0"
"10","31","2","0","0","10","1","0.11","0","10","0","0"
"10","31","3","0","0","10","1","0.11","0","10","0","0"
"10","31","4","0","0","9","1","0.11","0","9","0","0"
"10","31","5","0","0","9","1","0.11","0","9","0","0"
"10","31","6","0","0","10","0.9","0.11","0","10","0","0"
"10","31","7","480","49","12","0.9","0.11","286.39","22.23","277.039","270.708"
"10","31","8","709","72","14","1.1","0.11","493.33","30.932","487.119","479.708"
"10","31","9","816","83","17","1.4","0.11","616.453","36.657","594.095","586.133"
"10","31","10","911","74","20","1.8","0.11","675.511","39.691","640.664","632.463"
"10","31","11","927","77","22","1.7","0.11","652.196","41.402","612.03","603.977"
"10","31","12","922","77","23","1.7","0.11","564.982","39.807","532.061","524.419"
"10","31","13","898","73","24","1.8","0.11","425.447","36.257","388.586","381.681"
"10","31","14","839","67","24","1.8","0.11","246.512","30.802","197.322","191.401"
"10","31","15","723","55","22","1.4","0.11","63.484","23.776","40.859","35.743"
"10","31","16","437","33","19","1.1","0.11","24.976","19.839","21.297","16.282"
"10","31","17","0","0","17","1.2","0.11","0","17","0","0"
"10","31","18","0","0","16","1.1","0.11","0","16","0","0"
"10","31","19","0","0","15","1","0.11","0","15","0","0"
"10","31","20","0","0","15","0.8","0.11","0","15","0","0"
"10","31","21","0","0","15","0.6","0.11","0","15","0","0"
"10","31","22","0","0","15","0.7","0.11","0","15","0","0"
"10","31","23","0","0","14","0.9","0.11","0","14","0","0"
"11","1","0","0","0","14","1","0.11","0","14","0","0"
"11","1","1","0","0","13","1.1","0.11","0","13","0","0"
"11","1","2","0","0","13","1.1","0.11","0","13","0","0"
"11","1","3","0","0","13","1.1","0.11","0","13","0","0"
"11","1","4","0","0","13","1.1","0.11","0","13","0","0"
"11","1","5","0","0","12","1.2","0.11","0","12","0","0"
"11","1","6","0","0","12","1.1","0.11","0","12","0","0"
"11","1","7","481","46","14","1.4","0.11","281.633","22.895","270.918","264.619"
"11","1","8","531","90","16","1.8","0.11","411.931","28.043","408.478","401.472"
"11","1","9","473","158","18","1.8","0.11","477.966","31.934","463.928","456.636"
"11","1","10","195","258","19","1.9","0.11","390.407","30.098","373.875","367.047"
"11","1","11","876","95","20","2","0.11","636.59","37.785","605.125","597.107"
"11","1","12","652","158","20","2.4","0.11","496.236","32.812","476.553","469.196"
"11","1","13","794","110","20","2.6","0.11","413.221","30.187","386.151","379.26"
"11","1","14","467","144","19","2.6","0.11","224.774","24.423","196.234","190.319"
"11","1","15","359","97","18","2.2","0.11","81.716","20.118","69.096","63.835"
"11","1","16","3","38","16","1.6","0.11","34.981","17.045","30.58","25.517"
"11","1","17","0","0","14","1.1","0.11","0","14","0","0"
"11","1","18","0","0","13","1.1","0.11","0","13","0","0"
"11","1","19","0","0","13","1.2","0.11","0","13","0","0"
"11","1","20","0","0","13","1.3","0.11","0","13","0","0"
"11","1","21","0","0","13","1.3","0.11","0","13","0","0"
"11","1","22","0","0","13","1.5","0.11","0","13","0","0"
"11","1","23","0","0","13","1.7","0.11","0","13","0","0"
"11","2","0","0","0","13","1.8","0.11","0","13","0","0"
"11","2","1","0","0","13","2","0.11","0","13","0","0"
"11","2","2","0","0","13","2.1","0.11","0","13","0","0"
"11","2","3","0","0","13","2.2","0.11","0","13","0","0"
"11","2","4","0","0","13","2.2","0.11","0","13","0","0"
"11","2","5","0","0","12","2.2","0.11","0","12","0","0"
"11","2","6","0","0","12","2.4","0.11","0","12","0","0"
"11","2","7","0","38","13","2.9","0.11","36.244","13.85","33.341","28.264"
"11","2","8","203","132","14","3.4","0.11","266.174","19.805","266.681","260.404"
"11","2","9","60","196","15","3.7","0.11","239.029","19.957","235","228.886"
"11","2","10","350","231","15","4","0.11","466.644","24.265","460.853","453.577"
"11","2","11","138","283","16","4.1","0.11","362.952","23.083","354.134","347.407"
"11","2","12","567","185","15","4.3","0.11","473.662","24.017","468.776","461.459"
"11","2","13","496","185","15","4.2","0.11","359.835","21.892","347.062","340.372"
"11","2","14","396","156","14","3.8","0.11","217.633","18.332","196.533","190.617"
"11","2","15","313","101","13","3.3","0.11","82.362","14.773","73.034","67.752"
"11","2","16","125","39","12","2.3","0.11","31.869","12.823","28.079","23.029"
"11","2","17","0","0","11","1.4","0.11","0","11","0","0"
"11","2","18","0","0","11","1.3","0.11","0","11","0","0"
"11","2","19","0","0","11","1.2","0.11","0","11","0","0"
"11","2","20","0","0","10","1","0.11","0","10","0","0"
"11","2","21","0","0","9","1","0.11","0","9","0","0"
"11","2","22","0","0","9","1.1","0.11","0","9","0","0"
"11","2","23","0","0","9","1.1","0.11","0","9","0","0"
"11","3","0","0","0","9","1.1","0.11","0","9","0","0"
"11","3","1","0","0","9","1","0.11","0","9","0","0"
"11","3","2","0","0","9","0.9","0.11","0","9","0","0"
"11","3","3","0","0","10","0.9","0.11","0","10","0","0"
"11","3","4","0","0","9","0.9","0.11","0","9","0","0"
"11","3","5","0","0","9","1","0.11","0","9","0","0"
"11","3","6","0","0","9","1","0.11","0","9","0","0"
"11","3","7","513","40","11","1.6","0.11","284.739","19.583","275.853","269.528"
"11","3","8","733","59","13","2.1","0.11","480.627","26.228","483.182","475.791"
"11","3","9","837","68","15","2.3","0.11","599.127","30.832","590.82","582.875"
"11","3","10","888","71","16","2.5","0.11","646.172","32.416","630.019","621.873"
"11","3","11","259","272","17","2.9","0.11","427.942","27.078","414.824","407.785"
"11","3","12","901","74","17","3.2","0.11","540.058","29.145","529.507","521.878"
"11","3","13","876","70","17","3.5","0.11","403.814","25.551","381.733","374.864"
"11","3","14","820","64","17","3.8","0.11","230.628","21.453","188.2","182.326"
"11","3","15","285","102","16","3.9","0.11","85.922","17.698","76.951","71.65"
"11","3","16","115","37","14","3.1","0.11","30.319","14.678","26.27","21.229"
"11","3","17","0","0","13","2.5","0.11","0","13","0","0"
"11","3","18","0","0","13","2.8","0.11","0","13","0","0"
"11","3","19","0","0","13","3","0.11","0","13","0","0"
"11","3","20","0","0","13","3","0.11","0","13","0","0"
"11","3","21","0","0","13","3","0.11","0","13","0","0"
"11","3","22","0","0","13","2.9","0.11","0","13","0","0"
"11","3","23","0","0","13","2.8","0.11","0","13","0","0"
"11","4","0","0","0","13","2.5","0.11","0","13","0","0"
"11","4","1","0","0","13","2.4","0.11","0","13","0","0"
"11","4","2","0","0","13","2.2","0.11","0","13","0","0"
"11","4","3","0","0","13","1.9","0.11","0","13","0","0"
"11","4","4","0","0","12","1.6","0.11","0","12","0","0"
"11","4","5","0","0","12","1.4","0.11","0","12","0","0"
"11","4","6","0","0","12","1.4","0.11","0","12","0","0"
"11","4","7","479","42","13","1.9","0.11","270.661","20.647","260.022","253.779"
"11","4","8","97","132","14","2.5","0.11","200.158","19.082","198.404","192.478"
"11","4","9","236","195","16","2.9","0.11","359.588","24.497","354.491","347.762"
"11","4","10","0","150","17","3.3","0.11","144.579","20.181","138.055","132.439"
"11","4","11","13","210","18","3.8","0.11","209.32","22.261","200.456","194.519"
"11","4","12","384","239","18","4.1","0.11","424.872","26.308","414.174","407.138"
"11","4","13","863","79","17","4.3","0.11","403.928","24.606","382.793","375.918"
"11","4","14","235","177","17","4.1","0.11","200.803","20.863","184.673","178.818"
"11","4","15","694","55","16","3.9","0.11","53.364","16.99","39.024","33.918"
"11","4","16","406","30","14","2.8","0.11","22.949","14.538","19.472","14.467"
"11","4","17","0","0","12","1.6","0.11","0","12","0","0"
"11","4","18","0","0","11","1.2","0.11","0","11","0","0"
"11","4","19","0","0","10","1.1","0.11","0","10","0","0"
"11","4","20","0","0","10","1.1","0.11","0","10","0","0"
"11","4","21","0","0","9","1.1","0.11","0","9","0","0"
"11","4","22","0","0","9","1.1","0.11","0","9","0","0"
"11","4","23","0","0","9","1.1","0.11","0","9","0","0"
"11","5","0","0","0","9","1.1","0.11","0","9","0","0"
"11","5","1","0","0","8","1.1","0.11","0","8","0","0"
"11","5","2","0","0","8","1.1","0.11","0","8","0","0"
"11","5","3","0","0","8","1.1","0.11","0","8","0","0"
"11","5","4","0","0","8","1.1","0.11","0","8","0","0"
"11","5","5","0","0","8","1.1","0.11","0","8","0","0"
"11","5","6","0","0","9","1","0.11","0","9","0","0"
"11","5","7","505","39","11","1.2","0.11","276.314","20.117","265.294","259.024"
"11","5","8","733","58","13","1.6","0.11","473.583","27.47","473.837","466.494"
"11","5","9","834","68","16","2","0.11","593.645","32.641","581.637","573.739"
"11","5","10","889","70","17","2.4","0.11","638.462","33.527","620.211","612.115"
"11","5","11","910","71","18","2.6","0.11","616.936","33.379","597.272","589.294"
"11","5","12","906","70","18","2.8","0.11","531.695","30.786","517.422","509.855"
"11","5","13","874","69","18","2.8","0.11","395.693","27.392","370.07","363.261"
"11","5","14","816","62","18","2.6","0.11","226.125","23.298","181.794","175.953"
"11","5","15","700","50","17","2.2","0.11","46.973","18.163","34.29","29.208"
"11","5","16","410","28","15","1.4","0.11","21.255","15.658","17.722","12.725"
"11","5","17","0","0","13","0.9","0.11","0","13","0","0"
"11","5","18","0","0","12","0.9","0.11","0","12","0","0"
"11","5","19","0","0","11","1","0.11","0","11","0","0"
"11","5","20","0","0","11","1","0.11","0","11","0","0"
"11","5","21","0","0","11","1","0.11","0","11","0","0"
"11","5","22","0","0","11","0.9","0.11","0","11","0","0"
"11","5","23","0","0","11","0.9","0.11","0","11","0","0"
"11","6","0","0","0","11","0.8","0.11","0","11","0","0"
"11","6","1","0","0","11","0.8","0.11","0","11","0","0"
"11","6","2","0","0","11","0.8","0.11","0","11","0","0"
"11","6","3","0","0","11","0.8","0.11","0","11","0","0"
"11","6","4","0","0","11","0.9","0.11","0","11","0","0"
"11","6","5","0","0","11","0.9","0.11","0","11","0","0"
"11","6","6","0","0","12","0.9","0.11","0","12","0","0"
"11","6","7","21","52","13","1.2","0.11","66.623","15.2","62.031","56.807"
"11","6","8","315","114","14","1.6","0.11","302.064","23.21","301.183","294.729"
"11","6","9","439","157","16","1.8","0.11","446.441","29.018","437.742","430.585"
"11","6","10","582","159","17","2","0.11","539.959","32.087","523.068","515.472"
"11","6","11","242","268","18","2.3","0.11","407.367","28.694","392.227","385.304"
"11","6","12","472","214","19","2.6","0.11","444.047","30.037","427.933","420.826"
"11","6","13","282","224","19","2.8","0.11","308.138","26.348","291.918","285.511"
"11","6","14","129","180","18","2.8","0.11","182.631","22.337","170.203","164.422"
"11","6","15","63","106","17","2.5","0.11","90.833","19.295","85.916","80.569"
"11","6","16","0","28","16","1.7","0.11","26.337","16.76","21.881","16.863"
"11","6","17","0","0","14","0.9","0.11","0","14","0","0"
"11","6","18","0","0","14","0.8","0.11","0","14","0","0"
"11","6","19","0","0","14","0.8","0.11","0","14","0","0"
"11","6","20","0","0","13","0.8","0.11","0","13","0","0"
"11","6","21","0","0","13","0.8","0.11","0","13","0","0"
"11","6","22","0","0","13","0.9","0.11","0","13","0","0"
"11","6","23","0","0","13","0.9","0.11","0","13","0","0"
"11","7","0","0","0","13","0.9","0.11","0","13","0","0"
"11","7","1","0","0","13","1","0.11","0","13","0","0"
"11","7","2","0","0","13","1.1","0.11","0","13","0","0"
"11","7","3","0","0","13","1.1","0.11","0","13","0","0"
"11","7","4","0","0","13","1.2","0.11","0","13","0","0"
"11","7","5","0","0","13","1.3","0.11","0","13","0","0"
"11","7","6","0","0","13","1.8","0.11","0","13","0","0"
"11","7","7","0","46","14","2.7","0.11","46.729","15.132","42.848","37.722"
"11","7","8","249","119","16","3.3","0.11","271.886","22.029","270.902","264.603"
"11","7","9","472","148","17","3.4","0.11","454.823","26.919","450.128","442.907"
"11","7","10","0","43","19","3.6","0.11","40.971","19.86","37.231","32.134"
"11","7","11","0","89","20","3.8","0.11","84.941","21.729","78.746","73.435"
"11","7","12","0","158","20","4.2","0.11","150.225","22.887","141.867","136.231"
"11","7","13","0","76","19","4.5","0.11","72.485","20.338","67.475","62.222"
"11","7","14","0","32","18","4.4","0.11","30.457","18.571","27.722","22.674"
"11","7","15","0","62","17","3.8","0.11","58.594","18.198","55.129","49.94"
"11","7","16","0","16","16","3","0.11","15.212","16.342","12.197","7.228"
"11","7","17","0","0","16","2.5","0.11","0","16","0","0"
"11","7","18","0","0","15","2.4","0.11","0","15","0","0"
"11","7","19","0","0","15","2.3","0.11","0","15","0","0"
"11","7","20","0","0","15","2","0.11","0","15","0","0"
"11","7","21","0","0","14","1.4","0.11","0","14","0","0"
"11","7","22","0","0","14","0.8","0.11","0","14","0","0"
"11","7","23","0","0","14","0.8","0.11","0","14","0","0"
"11","8","0","0","0","13","1.5","0.11","0","13","0","0"
"11","8","1","0","0","12","2.1","0.11","0","12","0","0"
"11","8","2","0","0","12","2.5","0.11","0","12","0","0"
"11","8","3","0","0","11","2.6","0.11","0","11","0","0"
"11","8","4","0","0","11","2.4","0.11","0","11","0","0"
"11","8","5","0","0","11","1.9","0.11","0","11","0","0"
"11","8","6","0","0","11","1.5","0.11","0","11","0","0"
"11","8","7","0","6","12","1.5","0.11","5.695","12.175","4.805","0"
"11","8","8","647","66","13","1.5","0.11","430.91","26.458","431.353","424.228"
"11","8","9","42","179","15","1.6","0.11","208.979","21.339","203.629","197.676"
"11","8","10","332","223","17","1.6","0.11","438.807","30.322","423.762","416.677"
"11","8","11","118","268","18","1.4","0.11","333.27","28.552","318.183","311.641"
"11","8","12","146","266","18","1.1","0.11","324.848","29.048","309.226","302.73"
"11","8","13","311","215","19","1","0.11","308.819","29.721","288.217","281.829"
"11","8","14","42","164","19","1.3","0.11","154.48","23.997","145.232","139.579"
"11","8","15","3","94","18","1.4","0.11","84.41","20.679","79.773","74.457"
"11","8","16","227","33","17","1.3","0.11","25.638","17.803","20.59","15.579"
"11","8","17","0","0","15","1.4","0.11","0","15","0","0"
"11","8","18","0","0","14","1.5","0.11","0","14","0","0"
"11","8","19","0","0","14","1.6","0.11","0","14","0","0"
"11","8","20","0","0","14","1.9","0.11","0","14","0","0"
"11","8","21","0","0","13","2.3","0.11","0","13","0","0"
"11","8","22","0","0","13","2.5","0.11","0","13","0","0"
"11","8","23","0","0","13","2.5","0.11","0","13","0","0"
"11","9","0","0","0","12","2.1","0.11","0","12","0","0"
"11","9","1","0","0","12","1.5","0.11","0","12","0","0"
"11","9","2","0","0","11","1","0.11","0","11","0","0"
"11","9","3","0","0","11","0.9","0.11","0","11","0","0"
"11","9","4","0","0","11","0.8","0.11","0","11","0","0"
"11","9","5","0","0","11","0.7","0.11","0","11","0","0"
"11","9","6","0","0","11","0.6","0.11","0","11","0","0"
"11","9","7","0","41","13","1","0.11","41.028","14.421","37.361","32.263"
"11","9","8","631","65","15","1.3","0.11","418.839","28.698","415.466","408.423"
"11","9","9","486","142","17","1.8","0.11","452.884","30.213","443.101","435.916"
"11","9","10","585","154","20","2.3","0.11","529.678","33.957","509.828","502.3"
"11","9","11","218","264","21","2.2","0.11","386.787","31.352","368.256","361.456"
"11","9","12","762","120","21","2","0.11","494.149","34.789","470.699","463.372"
"11","9","13","0","101","20","2.1","0.11","96.081","22.619","89.697","84.33"
"11","9","14","0","19","19","2.2","0.11","18.073","19.484","16.003","11.015"
"11","9","15","0","8","18","1.9","0.11","7.599","18.216","6.509","1.57"
"11","9","16","0","4","16","1.4","0.11","3.795","16.115","2.759","0"
"11","9","17","0","0","14","1.3","0.11","0","14","0","0"
"11","9","18","0","0","13","1.4","0.11","0","13","0","0"
"11","9","19","0","0","13","0.9","0.11","0","13","0","0"
"11","9","20","0","0","13","0.4","0.11","0","13","0","0"
"11","9","21","0","0","13","0.3","0.11","0","13","0","0"
"11","9","22","0","0","13","0.4","0.11","0","13","0","0"
"11","9","23","0","0","13","0.5","0.11","0","13","0","0"
"11","10","0","0","0","13","0.5","0.11","0","13","0","0"
"11","10","1","0","0","13","0.6","0.11","0","13","0","0"
"11","10","2","0","0","12","0.6","0.11","0","12","0","0"
"11","10","3","0","0","12","0.7","0.11","0","12","0","0"
"11","10","4","0","0","12","0.8","0.11","0","12","0","0"
"11","10","5","0","0","11","0.9","0.11","0","11","0","0"
"11","10","6","0","0","11","0.9","0.11","0","11","0","0"
"11","10","7","272","49","12","1.3","0.11","184.128","17.906","173.23","167.433"
"11","10","8","3","106","14","1.9","0.11","107.789","17.07","104.556","99.112"
"11","10","9","137","189","16","2.2","0.11","282.683","23.586","277.243","270.911"
"11","10","10","755","110","18","2.5","0.11","585.311","32.869","568.635","560.804"
"11","10","11","514","195","19","2.7","0.11","495.214","31.105","478.545","471.178"
"11","10","12","209","258","20","2.9","0.11","347.223","28.173","332.783","326.165"
"11","10","13","0","73","19","3","0.11","69.614","20.61","64.676","59.437"
"11","10","14","0","136","19","3.1","0.11","125.687","21.865","119.868","114.346"
"11","10","15","0","33","18","2.8","0.11","31.397","18.754","28.666","23.613"
"11","10","16","0","13","15","2","0.11","12.355","15.328","9.359","4.405"
"11","10","17","0","0","13","1.4","0.11","0","13","0","0"
"11","10","18","0","0","12","1.3","0.11","0","12","0","0"
"11","10","19","0","0","11","1.3","0.11","0","11","0","0"
"11","10","20","0","0","11","1.3","0.11","0","11","0","0"
"11","10","21","0","0","11","1.3","0.11","0","11","0","0"
"11","10","22","0","0","11","1.4","0.11","0","11","0","0"
"11","10","23","0","0","11","1.5","0.11","0","11","0","0"
"11","11","0","0","0","10","1.6","0.11","0","10","0","0"
"11","11","1","0","0","10","1.7","0.11","0","10","0","0"
"11","11","2","0","0","11","1.7","0.11","0","11","0","0"
"11","11","3","0","0","10","1.5","0.11","0","10","0","0"
"11","11","4","0","0","10","1.5","0.11","0","10","0","0"
"11","11","5","0","0","10","1.5","0.11","0","10","0","0"
"11","11","6","0","0","10","1.8","0.11","0","10","0","0"
"11","11","7","420","38","12","2.5","0.11","229.851","17.735","216.579","210.559"
"11","11","8","160","118","13","3.1","0.11","214.793","17.916","215.086","209.074"
"11","11","9","803","72","15","3.2","0.11","560.218","27.64","559.211","551.429"
"11","11","10","858","78","16","3.2","0.11","607.579","29.684","598.949","590.963"
"11","11","11","878","81","16","3.4","0.11","588.332","28.82","579.479","571.593"
"11","11","12","146","259","17","3.7","0.11","316.738","23.555","307.642","301.154"
"11","11","13","227","221","17","3.8","0.11","282.24","22.732","270.344","264.048"
"11","11","14","770","72","16","3.6","0.11","207.635","20.097","165.784","160.026"
"11","11","15","636","57","15","3","0.11","38.359","15.888","35.591","30.502"
"11","11","16","267","29","14","1.9","0.11","23.268","14.625","17.756","12.759"
"11","11","17","0","0","12","1.2","0.11","0","12","0","0"
"11","11","18","0","0","11","1.2","0.11","0","11","0","0"
"11","11","19","0","0","11","1.2","0.11","0","11","0","0"
"11","11","20","0","0","11","1.3","0.11","0","11","0","0"
"11","11","21","0","0","10","1.3","0.11","0","10","0","0"
"11","11","22","0","0","10","1.2","0.11","0","10","0","0"
"11","11","23","0","0","9","1.1","0.11","0","9","0","0"
"11","12","0","0","0","9","1","0.11","0","9","0","0"
"11","12","1","0","0","9","1","0.11","0","9","0","0"
"11","12","2","0","0","8","1","0.11","0","8","0","0"
"11","12","3","0","0","8","1","0.11","0","8","0","0"
"11","12","4","0","0","8","1","0.11","0","8","0","0"
"11","12","5","0","0","8","1","0.11","0","8","0","0"
"11","12","6","0","0","8","1","0.11","0","8","0","0"
"11","12","7","0","41","10","1.6","0.11","41.929","11.257","38.401","33.298"
"11","12","8","703","61","12","2.5","0.11","441.479","23.254","447.322","440.116"
"11","12","9","820","72","14","3.1","0.11","567.068","27.007","567.654","559.828"
"11","12","10","869","81","16","3.5","0.11","616.433","29.237","608.885","600.848"
"11","12","11","891","83","17","3.6","0.11","594.653","29.562","584.354","576.443"
"11","12","12","889","83","18","3.6","0.11","513.692","28.827","500.656","493.175"
"11","12","13","855","80","19","3.6","0.11","376.591","26.821","348.87","342.17"
"11","12","14","416","136","18","3.5","0.11","191.573","21.957","165.42","159.664"
"11","12","15","525","64","17","2.5","0.11","44.324","18.121","41.036","35.92"
"11","12","16","129","28","14","1.4","0.11","21.75","14.645","16.097","11.108"
"11","12","17","0","0","12","1.1","0.11","0","12","0","0"
"11","12","18","0","0","11","1.1","0.11","0","11","0","0"
"11","12","19","0","0","10","1.2","0.11","0","10","0","0"
"11","12","20","0","0","10","1.1","0.11","0","10","0","0"
"11","12","21","0","0","10","1.1","0.11","0","10","0","0"
"11","12","22","0","0","9","1.1","0.11","0","9","0","0"
"11","12","23","0","0","9","1.1","0.11","0","9","0","0"
"11","13","0","0","0","9","1.1","0.11","0","9","0","0"
"11","13","1","0","0","9","1","0.11","0","9","0","0"
"11","13","2","0","0","9","1","0.11","0","9","0","0"
"11","13","3","0","0","9","1","0.11","0","9","0","0"
"11","13","4","0","0","8","1.1","0.11","0","8","0","0"
"11","13","5","0","0","8","1.1","0.11","0","8","0","0"
"11","13","6","0","0","8","1","0.11","0","8","0","0"
"11","13","7","425","35","10","1.3","0.11","225.389","17.194","210.595","204.606"
"11","13","8","260","108","13","1.7","0.11","259.572","20.739","259.367","253.128"
"11","13","9","480","136","15","2.1","0.11","435.449","26.952","431.306","424.182"
"11","13","10","705","112","18","2.7","0.11","549.084","31.456","535.83","528.168"
"11","13","11","884","74","19","3","0.11","578.392","32.455","562.378","554.579"
"11","13","12","623","150","20","3.3","0.11","446.025","29.843","430.244","423.125"
"11","13","13","843","73","20","3.4","0.11","365.768","27.831","336.648","330.011"
"11","13","14","372","142","20","3.2","0.11","187.376","24.072","161.924","156.185"
"11","13","15","448","72","19","2.4","0.11","51.55","20.329","47.621","42.471"
"11","13","16","225","25","16","1.4","0.11","19.614","16.575","13.847","8.87"
"11","13","17","0","0","14","1.1","0.11","0","14","0","0"
"11","13","18","0","0","13","1.1","0.11","0","13","0","0"
"11","13","19","0","0","13","1.1","0.11","0","13","0","0"
"11","13","20","0","0","12","1.2","0.11","0","12","0","0"
"11","13","21","0","0","12","1.2","0.11","0","12","0","0"
"11","13","22","0","0","12","1.1","0.11","0","12","0","0"
"11","13","23","0","0","12","1.1","0.11","0","12","0","0"
"11","14","0","0","0","11","1.2","0.11","0","11","0","0"
"11","14","1","0","0","11","1.2","0.11","0","11","0","0"
"11","14","2","0","0","11","1.2","0.11","0","11","0","0"
"11","14","3","0","0","11","1.2","0.11","0","11","0","0"
"11","14","4","0","0","11","1.2","0.11","0","11","0","0"
"11","14","5","0","0","11","1.1","0.11","0","11","0","0"
"11","14","6","0","0","11","1.1","0.11","0","11","0","0"
"11","14","7","458","30","12","1.5","0.11","227.212","18.911","209.597","203.613"
"11","14","8","711","50","15","2.2","0.11","427.688","26.534","427.284","420.181"
"11","14","9","823","60","17","2.9","0.11","546.076","29.959","540.998","533.31"
"11","14","10","865","69","18","3.7","0.11","592.659","30.347","583.279","575.374"
"11","14","11","886","71","20","4.3","0.11","573.425","30.946","560.82","553.03"
"11","14","12","886","71","21","4.8","0.11","494.907","29.811","479.726","472.353"
"11","14","13","865","67","22","5","0.11","365.472","28.244","335.029","328.4"
"11","14","14","804","61","21","4.9","0.11","197.986","24.228","151.306","145.622"
"11","14","15","672","49","20","3.9","0.11","35.499","20.714","32.114","27.043"
"11","14","16","340","23","17","2.4","0.11","17.842","17.419","12.007","7.04"
"11","14","17","0","0","15","1.9","0.11","0","15","0","0"
"11","14","18","0","0","14","2","0.11","0","14","0","0"
"11","14","19","0","0","14","2.1","0.11","0","14","0","0"
"11","14","20","0","0","14","2.3","0.11","0","14","0","0"
"11","14","21","0","0","14","2.5","0.11","0","14","0","0"
"11","14","22","0","0","14","2.7","0.11","0","14","0","0"
"11","14","23","0","0","14","2.9","0.11","0","14","0","0"
"11","15","0","0","0","14","3","0.11","0","14","0","0"
"11","15","1","0","0","13","2.8","0.11","0","13","0","0"
"11","15","2","0","0","12","2.5","0.11","0","12","0","0"
"11","15","3","0","0","11","2","0.11","0","11","0","0"
"11","15","4","0","0","11","1.8","0.11","0","11","0","0"
"11","15","5","0","0","10","1.6","0.11","0","10","0","0"
"11","15","6","0","0","10","1.5","0.11","0","10","0","0"
"11","15","7","512","30","12","2.1","0.11","246.189","18.584","226.466","220.396"
"11","15","8","762","50","14","2.8","0.11","450.617","24.88","453.116","445.88"
"11","15","9","867","61","17","2.8","0.11","569.402","30.749","563.082","555.28"
"11","15","10","917","67","20","2.6","0.11","618.183","35.438","597.697","589.717"
"11","15","11","936","69","22","2.4","0.11","596.311","37.434","569.843","562.007"
"11","15","12","931","69","23","2.4","0.11","511.567","36.199","484.158","476.762"
